doc_id,Name,org,source_type,date,language,study_title,card_text,text_org_masked_path,full_text_path,topic_seed,stakeholder_type,label_source,near_dup_cluster
hesa441_childrens_health_0043,[ORG]’s Submission to The Standing Committee on Health’s Children’s Health Study,Manitoba Advocate for Children and Youth,hesa_brief,2022-08-18,en,Children's Health,"[ORG]’s Submission to The Standing Committee on Health’s Children’s Health Study August 11, 2022 Introduction The [ORG] ([ORG]) is an independent office of the Manitoba Legislative Assembly and is empowered by The Advocate for Children and Youth Act (ACYA) to advise children, youth, and young adults of their rights and the services which should be available to them. We do this by providing direct advocacy support to young people and their families, by reviewing public service delivery after the death of a child, and by conducting child-centred research regarding the effectiveness of public services in Manitoba. The Advocate also has the responsibility to raise issues with government on behalf of the province’s children, and to advise the government on issues and areas of concern. Accordingly, and pursuant to Standing Order 108(2), the following report is presented to the Standing Committee on Health to inform its children’s health study. Specifically, this report focuses on some of [ORG]’s recent child-centred research on youth suicide and infant mortality including in Manitoba’s rural, racialized, low income, and Indigenous communities, as well as how the pandemic has impacted children’s health and access to services in our province. Children’s Health is a Children’s Rights Issue The Governments of Canada and Manitoba have acknowledged that all children have rights and assumed responsibility for the protection and fulfillment of these rights by ratifying the United Nations Convention on the Rights of the Child (UNCRC). The UNCRC recognizes children and the support they need to help them experience happy,",data/interim/clean/hesa441_childrens_health_0043_masked.txt,data/interim/clean/hesa441_childrens_health_0043.txt,unlabeled,,weak,
hesa441_childrens_health_0044,"Submission to the House of Commons Committee on Health: Study on Children’s Health Submitted by [ORG]. June 11, 2022. [ORG] (“Action Canada”) is a registered Canadian charity that",Action Canada for Sexual Health and Rights,hesa_brief,2022-07-21,en,Children's Health,"Submission to the House of Commons Committee on Health: Study on Children’s Health Submitted by [ORG]. June 11, 2022. [ORG] (“Action Canada”) is a registered Canadian charity that works in Canada and around the world to promote health, well-being, and rights related to sexuality and reproduction. Building on the 50-year legacy of the organizations that formed Action Canada1 , we provide direct support, referrals, and information to the people who need it most, partner with groups and organizations on a range of campaigns using a collaborative, movement-building approach, and work with decision-makers to advance progressive policies on access to abortion, stigma-free healthcare, gender equality, 2SLGBTQ+ rights, and inclusive sex-ed. Our vision is for all people everywhere to have full control over, and to decide freely upon, all matters related to their sexuality, reproduction, and gender, including their reproductive and sexual health. Action Canada places human rights and dignity at the centre of its work and strives to consider and addresses the diverse needs and intersectional circumstances of different communities. It is through this lens that we are addressing the issue of sexual and reproductive health and rights as it pertains to children’s health. The Situation The ongoing pandemic has impacted access to sexual and reproductive health and rights for children and adolescents across Canada. There has been a weakening of existing sexual health provisions which has in turn caused an increase in STBBI rates and a decrease in access to a range of services and information for young people. Access",data/interim/clean/hesa441_childrens_health_0044_masked.txt,data/interim/clean/hesa441_childrens_health_0044.txt,womens_health,patient_advocacy,weak,
hesa441_childrens_health_0045,"June 30, 2022",Canadian Dental Hygienists Association,hesa_brief,2022-07-07,en,Children's Health,"June 30, 2022 Submission from the [ORG] ([ORG]) to the House of Commons Standing Committee on Health RE: Study on Children’s Health In Canada, registered dental hygienists are in a prime position, as essential oral health care providers, to prevent and treat oral conditions and diseases in children by providing individualized and accessible preventive and therapeutic oral care services and treatments. Good oral health is essential to overall health and well-being throughout the lifespan. There cannot be children’s health without oral health. Baby teeth generally appear between the ages of 4 months and 2½ years. These primary teeth are very important for the child’s health and overall development. They help children to chew food properly, develop healthy speech patterns, and they hold a place for the permanent teeth to follow. Tooth decay is the most common disease children experience. Cavities in baby teeth can lead to pain and infection and can negatively affect children’s growth and development. As conveyed in a 2013 report by the Canadian Institute for Health Information (CIHI) that examined the treatment of preventable dental cavities in preschoolers that progressed to such an extent that their dental care occurs as day surgery almost exclusively under general anesthesia: The development of cavities in the primary teeth of children due to early childhood caries represents a significant burden in both human and financial terms. The oral pain and infection associated with early childhood caries can result in lost sleep, poor growth, behavioural problems, and poor learning. Early childhood caries",data/interim/clean/hesa441_childrens_health_0045_masked.txt,data/interim/clean/hesa441_childrens_health_0045.txt,unlabeled,physician_org,weak,
hesa441_childrens_health_0047,Regulating Advertising of Foods and Beverages to Children Based on Quebec’s Experience Brief submitted to the Standing Committee on Health,Coalition québécoise sur la problématique du poids,hesa_brief,2022-06-21,en,Children's Health,"Regulating Advertising of Foods and Beverages to Children Based on Quebec’s Experience Brief submitted to the Standing Committee on Health June 9, 2022 [An initiative sponsored by the Association pour la santé publique du Québec] Adopting healthy lifestyle habits starting in childhood helps prevent many health problems In Canada, children and adolescents obtain more than half their calories from ultraprocessed foods.1 Yet these foods are often high in sugar, sodium or saturated fat and low in protein, fibre, vitamins and minerals. Eating these foods is associated with an increased risk of chronic diseases, including type 2 diabetes and high blood pressure, and even death.2 More than four in 10 Canadian adults have at least one chronic condition such as cancer, type 2 diabetes or cardiovascular disease.3 Children are also affected and are being diagnosed at an increasingly young age with hypertension or type 2 diabetes, to name just two examples.4, 5 While eating habits developed in childhood tend to continue into adulthood,6 many diseases could be avoided by implementing preventive measures that encourage healthy lifestyle habits starting in childhood. Advertising foods and beverages to children must be subject to legislation The agri-food industry’s marketing activities influence children’s food knowledge, attitudes toward foods, food preferences and eating habits.7, 8, 9, 10, 11 Children are vulnerable to advertising that targets them directly. Given their state of cognitive development, they cannot discern the commercial intentions behind the marketing and exercise critical judgment.12 Children start to understand the true nature of advertising only around",data/interim/clean/hesa441_childrens_health_0047_masked.txt,data/interim/clean/hesa441_childrens_health_0047.txt,unlabeled,,weak,
hesa441_childrens_health_0049,"Submission to the Standing Committee on Health Study on Children’s Health June 9, 2022",Stop Marketing to Kids Coalition,hesa_brief,2022-06-15,en,Children's Health,"Submission to the Standing Committee on Health Study on Children’s Health June 9, 2022 Introduction: The [ORG] is made up of 10 non-governmental organizations including Childhood Obesity Foundation, Heart & Stroke, Alberta Policy Coalition for Chronic Disease Prevention, BC Alliance for Healthy Living, Canadian Cancer Society, Canadian Dental Association, Chronic Disease Prevention Alliance of Canada, Diabetes Canada, Food Secure Canada and the Quebec Coalition on Weight-Related Problems. The [ORG] is endorsed by over 120 organizations and individuals, including notable health experts concerned about the burden of diet-related disease in Canada. Through cross-sector collaboration and evidence-informed policy development, the Stop Marketing to Kids Coalition encourages policies that adequately protect children from commercial marketing to kids of food and beverages that are high in sugar, salt and saturated fats in Canada. In particular, our coalition encourages the federal government to implement the remaining measures from Canada’s Healthy Eating Strategy, with a focus on restrictions on food and beverage marketing to children under the age of 13. It is an effective way to protect kids and support parents in making healthy food choices. Our food environment should make healthy food decision-making easy for families, and this is one of the effective tools that will help give kids the best start on the road to a long, healthy life. Scope of the problem: Kids are eating too much highly processed food Before the pandemic, ultra-processed food consumption was highest in children 9-13 years, making up nearly 60% of the calories they consumed.1 Within the",data/interim/clean/hesa441_childrens_health_0049_masked.txt,data/interim/clean/hesa441_childrens_health_0049.txt,unlabeled,,weak,
hesa441_childrens_health_0050,[ORG] Lesbian Gay Alliance Canada [ORG] [ORG],Canadian Gender Report / Gender Dysphoria Alliance Canada / Genspect / LGB Alliance - Canada Chapter / Vancouver Lesbian Collective,hesa_brief,2022-06-15,en,Children's Health,"[ORG] Lesbian Gay Alliance Canada [ORG] [ORG] [ORG] The Situation Over the last ten years there has been a massive increase in the numbers of children and youth seeking medical gender interventions. Gender clinics for youth around the world have reported tenfold or greater increases in the numbers of referrals. The patient population has also undergone a radical change from a majority of natal boys and now consists predominantly of adolescent natal girls. (1) During the same period, the previous treatment protocol of watchful waiting and psychological support has been replaced by an affirmative model which is centered on self-declared gender identity. This new model is being applied in a way that does not consider underlying mental health issues or the difficult transition of puberty that can bring with it many challenges including discovering one’s sexual preferences, dealing with body image issues, peer influence and seeking social in-group validation and social media binge behaviours. The result is that more people, especially young women, are finding that affirmative care has not helped their mental health but has left them with permanent physical changes, loss of function, pain and numbness and ongoing medical issues. Many adolescent females do not “identify” as boys, but rather as “non-binary” or some other gender. Nevertheless, they are seeking out support and guidance from healthcare practitioners who in turn, have started to see their role as supporting a child’s “gender journey” and responding to children in distress with Lupron and other medical interventions. The Ontario based London",data/interim/clean/hesa441_childrens_health_0050_masked.txt,data/interim/clean/hesa441_childrens_health_0050.txt,unlabeled,,weak,
hesa441_childrens_health_0051,"Response to the House of Commons Standing Committee on Health Study on Children’s Health June 1, 2022",Heart and Stroke Foundation of Canada,hesa_brief,2022-06-07,en,Children's Health,"Response to the House of Commons Standing Committee on Health Study on Children’s Health June 1, 2022 Preamble The pandemic imposed many hardships on families and children across Canada, catalyzing a societal rethinking of the way we live our lives. Canadian public policy leaders should use this opportunity to better children’s health and establish cost-effective policies that contribute to healthy minds and bodies. Children had most of their social and physical activities outside of the home suspended during the pandemic. Moreover, many families found themselves adopting non-nutritious eating habits that can be associated with increased chronic disease morbidity and mortality later in life.1 We call on the federal government to help families recover from pandemic-induced strains on healthy and nutritious lifestyles and help families make better-informed healthy food choices. Unhealthy diets in Canada In Canada, diet-related factors are leading risk factors for death. In 2019, 36,000 deaths were attributed to unhealthy diets.2 During the early pandemic stages, 35% of Canadians reported increasing their consumption of junk foods and sweets.3 Canadian diets are currently dominated by ultra-processed foods, high in salt, sugars and saturated fats.4 Children and youth (ages 2-18) specifically, get over half their calories from ultra-processed foods.5 This is problematic, as a high intake of these foods is significantly associated with the incidence of chronic diseases and conditions including, obesity, diabetes and high blood pressure, all risk factors for heart disease and stroke.4 Chronic diseases impacted by modifiable risk factors like diet cost our health system approximately $26 billion",data/interim/clean/hesa441_childrens_health_0051_masked.txt,data/interim/clean/hesa441_childrens_health_0051.txt,unlabeled,patient_advocacy,weak,
hesa441_childrens_health_0057,"Submission to the Standing Committee on Health Study on Children’s Health April 12, 2022",HealthCareCAN,hesa_brief,2022-04-22,en,Children's Health,"Submission to the Standing Committee on Health Study on Children’s Health April 12, 2022 OVERVIEW [ORG], the national voice of Canada’s research hospitals and healthcare organizations, welcomes the opportunity to submit this brief to the Standing Committee on Health as part of its study on Children’s Health. Over the past two years, many of our member healthcare organizations, including those providing care to children and youth, have increasingly sounded the alarm on the impact the pandemic is having on the physical, mental, emotional, developmental, and social wellbeing of young people. Children and youth have dealt with a vast, and often swift, amount of change in a relatively short period of time. This has taken a tremendous toll on many, and healthcare organizations have worked hard to respond to their needs. Health services for children and youth were significantly strained prior to the pandemic and have been further stressed by heightened demand over the past two years. Children and youth are a unique demographic with their own healthcare needs, and immediate action is needed to shore up the services they require. On this point, [ORG] fully endorses the brief submitted by Children’s Healthcare Canada, also a [ORG] member organization. As an association representing healthcare organizations and focused on the health system broadly, [ORG] advocates for several key system-level changes that would also substantially improve health services to children and youth. The remainder of this brief will outline these recommendations. RECOMMENDATIONS Health Workforce 1. Improve the immigration and credentialing/licensing process to better",data/interim/clean/hesa441_childrens_health_0057_masked.txt,data/interim/clean/hesa441_childrens_health_0057.txt,unlabeled,industry,weak,
hesa441_childrens_health_0058,Response to the Standing Committee on Health Study on Children’s Health,Children's Healthcare Canada / Pediatric Chairs of Canada,hesa_brief,2022-04-19,en,Children's Health,"Response to the Standing Committee on Health Study on Children’s Health Overview Children’s Healthcare Canada the national association representing healthcare delivery organizations serving children, is pleased to submit to the House of Commons Standing Committee on Health’s study of children’s health. Children and youth have paid a high price throughout the pandemic. Prolonged school closures, delays in access to essential healthcare services, and social and physical isolation from friends and extended family have deeply impacted the mental and physical health and well-being of children – the effects of which will not be fully appreciated for many years to come. Even before the pandemic, Canada was lagging many developed countries with respect to children’s health and well-being outcomes. According to the 2020 UNICEF Report Card, Canada ranks 30 out of 38 wealthy countries regarding children’s physical health; 31 of 38 countries with respect to children’s mental health. In response to these devastating findings, in 2021, Children’s Healthcare Canada partnered with the [ORG], UNICEF Canada and CIHR Institute of Human Development, Child and Youth Health to launch a pan-Canadian initiative called Inspiring Health Futures to measurably improve the health and wellbeing of children, youth and families. A consultation engaging youth, parents/caregivers, healthcare professionals, educators, policy makers and researchers identified five interlinked recommendations to create conditions for children to thrive. Implementing these recommendations will change the trajectory for millions of children, youth, and families. Unified, values-driven federal leadership is required to address complex, longstanding challenges in our healthcare systems and set children, youth,",data/interim/clean/hesa441_childrens_health_0058_masked.txt,data/interim/clean/hesa441_childrens_health_0058.txt,unlabeled,patient_advocacy,weak,
hesa441_childrens_health_0060,NATIONAL PEDIATRIC DRUG eHANDBOOK Putting Children’s Needs First: Improving Access to Up-to-date Drug Information for Providers RENEWED COMMITTEMENT,Centre for Healthcare Innovation - University of Manitoba,hesa_brief,2022-03-24,en,Children's Health,"NATIONAL PEDIATRIC DRUG eHANDBOOK Putting Children’s Needs First: Improving Access to Up-to-date Drug Information for Providers RENEWED COMMITTEMENT The pediatric community continues its calls to the Federal Government to improve pediatric medication guides on a national level and proposes an investment in a National Pediatric Drug eHandbook. Canadian children are NEGATIVELY impacted by a lack of: Drug safety in children continues to be a concern amongst pediatric healthcare providers. Access to appropriate drugs and drug formulation, funding for appropriate therapies and the ability to access up-todate information on drug choice and dosing are key factors in addressing this issue. Supporters for a National Pediatric Drug eHandbook call on the Federal Government to make real commitments to improve neonate, infant, child, and youth health and revisit their intention to move forward with two of their three foundational elements identified in 2019. 1. Create a national drug agency 2. Develop a comprehensive, evidence-based national formulary 3. Invest in drug data and information technology (IT) systems While Federal Government priorities have since shifted focus from these foundational elements to finding a solution for expensive drugs for rare diseases, there remains space to embed a National Pediatric Drug eHandbook within that solution as part of the infrastructure needed to ensure proper prescription, and as an important tool for knowledge translation of clinical trials both inside and outside the rare disease domain. Access to appropriate drugs and drug formulations, Funding for appropriate therapy, and Up-to-date information on drug choice and dosing Drug Safety Concerns: As",data/interim/clean/hesa441_childrens_health_0060_masked.txt,data/interim/clean/hesa441_childrens_health_0060.txt,pharmacare,,weak,
hesa441_emergency_situation_facing_c_0001,"Dear Recipient, This is my formal policy brief contribution for the ""standing committee on health"" in Canada. Here are my primary points: 1. Rights violations:",Anonymous Author,hesa_brief,2025-12-22,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Dear Recipient, This is my formal policy brief contribution for the ""standing committee on health"" in Canada. Here are my primary points: 1. Rights violations: - stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical procedure: - coercion is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there is a threat of harm or reprisal or pressure from an authority there is no consent and therefore the act is assault. FORCED MASKS, FORCED medical experimentation with ""vaccines"", QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDER IS A CRIMINAL OFFENCE. Read the case HERE: https://scc-csc.lexum.com/scc-csc/scc-csc/en/item/1684/index.do 3. Canadians are being denied the ability to travel: - via air, rail and marine within the country and to leave the country, yet can take a bus. The lack of consistency validates this is NOT a health and safety issue and is instead a matter of control of the people. And this is a direct violation of the Canadian Bill of Rights, section 1(a) and 1(b). 4. Healthcare in Canada is acute, reductionist based with little thought into preventing and",data/interim/clean/hesa441_emergency_situation_facing_c_0001_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0001.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0003,"Vaccine-Injured Canadians Deserve More Support Feb. 28, 2023","Simmons, Victoria",hesa_brief,2023-03-08,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Vaccine-Injured Canadians Deserve More Support Feb. 28, 2023 Prior to receiving the Covid-19 vaccine, I was a half marathon runner, who ran or walked 10 km/day. I was actively engaged in my career, travel, and parenting. Today, 20-months post-vaccine, I am mostly house-bound. I use a walking cane with a seat on it, and I take heart medication to prevent more trips to ER. I cannot run or play with my children. What follows is a brief description of my experience as vaccine-injured Canadian, a list of my concerns and suggestions for follow up. Thank you for taking the time to consider my brief. Vaccine Injury: A Testimony I received my first and only shot of the Pfizer MRnA vaccine in May 2021. I became ill in the waiting room of a pharmacy during the mandatory 10-minute post-vaccine wait period. I began to blackout and started to get tingling in my face, tongue, and throat. I was given a juice box and an Advil and sent home. Several days later, I went to ER when all the glands in my throat had swelled to the point of being unable to swallow or speak. Doctors were at a loss. They proceeded as though I was having prolonged anaphylaxis, and they recommended I not get another shot. In the weeks that followed, the pins and needles- tingling and nerve pain spread to my arms, then my legs, and, finally, my torso and chest. By the 6-week post-vaccine mark, I was in the",data/interim/clean/hesa441_emergency_situation_facing_c_0003_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0003.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0005,I wonder if somewhere in Quebec JUSTICE and allegations and HYPERBOLE are not used to silence POLITICAL opponents. I present here a deeper analysis of the CASE of HAROLD LEBEL and Jean Charest and the,"Tremblay Dionne, Érick",hesa_brief,2022-08-31,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"I wonder if somewhere in Quebec JUSTICE and allegations and HYPERBOLE are not used to silence POLITICAL opponents. I present here a deeper analysis of the CASE of HAROLD LEBEL and Jean Charest and the CHARBONNEAU commission, and the case of our hypermediatized artists and public figures, victims at the time of their RISE, first one, then two, then THREE allegations from all sides and WIDELY ENCOURAGED, turning it into a personal and shared boycott in a kind of public vendetta and a witch hunt of PUBLIC figures. TO DRIVE THEM OUT OF THE PUBLIC LANDSCAPE. And return them to their little closet locked at home far away from the world. As you give yourself a spank, realize that ... FINALLY... THE CAQ was elected by JUDICIAL POLITICIZATION and by THE DEMONIZATION OF THE LIBERAL PARTY.... By the instrumentalization of a commission of inquiry that tarnished the REPUTATION of MALE and female politicians as an ENTIRE party. And a government in power at the very TIME. By manipulating UPAC and the police. JUSTICE and public departments. BEFORE A GENERAL ELECTION. AND THIS ON THE BACK AND TO THE DETRIMENT OF THE LIBERAL PARTY and the HEARSAY OF OPPONENTS OF BAD FAITH. A policy of bad faith and bad communities called to act together. FOR ME THE TIME HAS COME TO CLEAR THE LIBERAL PARTY OF QUEBEC AND launch a new commission of inquiry into the investigation itself and the root of this story and the POLITICAL INSTRUMENTALIZATION of our domestic",data/interim/clean/hesa441_emergency_situation_facing_c_0005_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0005.txt,unlabeled,,weak,
hesa441_emergency_situation_facing_c_0006,"July 14, 2022","Sheridan, Barry / Sheridan, Linda",hesa_brief,2022-08-26,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"July 14, 2022 The Standing Committee on Health. My name is Barry Sheridan, my wife's name is Linda Sheridan. We are in our early eighties and just celebrated our sixtieth wedding anniversary, have two very successful sons that both have excelled in their chosen occupations. Through all our lives, so far , we have not had to rely on government support of any kind. We have led very active lives, with miles of walking most days, watching our diets. Linda is a very good cook and always, and still is , aware of certain things one should or shouldn't eat . All of which has contributed to our current healthy condition. When the boys were young they both suffered from serious allergenic reactions to many foods. Linda through her perseverance and knowledge started reading all about the reactions that the boys were having and what the possible causes were from. Remember there was no “GOOGLE' stuff then. It was a very huge undertaking and in the end she was able to figure out what was causing their issues. To make it more challenging both the boys suffered from different food allergies. Linda, who is very fit and healthy, has had her share of terrible reactions to certain drugs. One of them is a drug that “everyone” takes and never has had any problems and the other was an antibiotic from a dental surgery. Without exaggerating, she almost died from the reaction from these , so called,common everyday treatments. It was",data/interim/clean/hesa441_emergency_situation_facing_c_0006_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0006.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0007,I am writing to express my dissatisfaction with the covid response in Canada and British Columbia on behalf of my adult daughter with disabilities and myself. I have the authority to write on her beha,"Geschke, Laurie",hesa_brief,2022-08-19,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"I am writing to express my dissatisfaction with the covid response in Canada and British Columbia on behalf of my adult daughter with disabilities and myself. I have the authority to write on her behalf as I am her legal representative according to her Section 7 Representative Agreement. After 15 months of lockdowns, (“2 weeks to slow the curve”, remember?), in July of 2021, she and I decided I would take her down to Wyoming to an equine-based program for autistic adults on a ranch. I crossed the border into Washington with no problems. We had a letter from the program director in Wyoming saying we were to rendez-vous in Ellensburg at noon and then I would return home that same day. “Of course the trip is essential,” the officers with the US Customs and Border Protection said, “she’s autistic.” However, later that afternoon, the Canadian screening officer with Canada Customs and Border Patrol would not let me come back without either a $5000 fine or a PCR test. I knew I had to come back again with Jacynthe that summer or fall, so I stayed for 2 nights and 3 days in Washington State without my CPAP machine or my blood pressure pills to find out how to get the PCR test. Then I came home and quarantined, perfectly healthy, arrested in my own home. I was harassed daily at my front door and on the phone by provincial and/or federal bureaucrats asking if I knew the rules, had",data/interim/clean/hesa441_emergency_situation_facing_c_0007_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0007.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0008,by the [ORG] 12 July 2022 RECOMMENDATIONS The federal government should:,Canadian Public Health Association,hesa_brief,2022-07-19,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"by the [ORG] 12 July 2022 RECOMMENDATIONS The federal government should: 1. Establish a cross-jurisdictional working group on public health systems, with a mandate to: • Define functions that public health services provide to Canadians; establish high-level population health goals that public health services aim to achieve for Canadian populations; and identify outcome indicators to focus planning, resourcing, and cross-jurisdictional reporting. • Work closely with the federal government’s implementation of the Pan-Canadian Health Data Strategy initiative to ensure that data systems provide suitable outcome indicators for public health needs. • Update public health competencies, working with public health practitioners, professional training programs, universities, and federal/provincial/territorial governments. 2. Fund development and delivery of accessible and flexible training for Canadian health professionals working in public health services. 3. Lead provincial and territorial governments in jointly considering a Canada Public Health Act that would: • Define core functions of public health; • Detail the federal mandate to support public health at the national level and in collaboration with provinces and territories; • Provide new funding transfers to provinces and territories to bolster capacity for specific public health programs and services; • Provide annual reporting on progress towards population health goals; and • Define federal powers in a public health emergency related to areas where a pan-Canadian approach is essential (e.g., immunization, manufacturing capacity, and data reporting). 4. Enable cross-departmental collaboration to advance public health by establishing targeted governmental mechanisms, specifying expectations in ministerial mandate letters, and requiring that specific governmental processes in relevant",data/interim/clean/hesa441_emergency_situation_facing_c_0008_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0008.txt,public_health,,weak,
hesa441_emergency_situation_facing_c_0010,"Dr. Kelly O’Brien, PhD, PT Associate Professor, Department of Physical Therapy, University of Toronto Co-Director, Rehabilitation Science Research Network for COVID, Temerty Faculty of Medicine, Unive","O'Brien, Kelly",hesa_brief,2022-06-29,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Dr. Kelly O’Brien, PhD, PT Associate Professor, Department of Physical Therapy, University of Toronto Co-Director, Rehabilitation Science Research Network for COVID, Temerty Faculty of Medicine, University of Toronto Canada Research Chair in Episodic Disability and Rehabilitation Co-Director, Disability and Rehabilitation, Long COVID Physio Brief Submission June 13, 2022 SUMMARY POINTS & RECOMMENDATIONS • Long COVID presents with multi-dimensional clusters of symptoms that can fluctuate, sometimes unpredictably, whereby symptoms adversely affect general well-being and ability to perform dayto-day activities, exercise, or work. • We propose that Long COVID should be conceptualised as an episodic health condition, characterised by health-related challenges (or disability) that may be multi-dimensional, episodic, and unpredictable in nature. • Dimensions of disability experienced by people living with Long COVID may include physical, cognitive, mental and emotional health challenges, difficulties with daily activities, challenges to social inclusion, and uncertainty, with uncertainty and worrying about the future a key dimension of disability. • The role for rehabilitation is critical for people living with Long COVID, offering a goal-oriented, person-centred approach to prevent, mitigate, and address episodic disability. • There is a need to establish valid and reliable measures of episodic disability, assessing effectiveness of rehabilitation approaches and interventions, and building on existing international collaborations and community-engaged partnerships to advance practice, research, and policy. Introduction A growing number of individuals are living with persistent and prolonged signs and symptoms following infection consistent with COVID-19, referred to as Long COVID or Post-COVID Condition. Defined by the World Health Organization, “Post COVID-19 condition",data/interim/clean/hesa441_emergency_situation_facing_c_0010_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0010.txt,public_health,,weak,
hesa441_emergency_situation_facing_c_0011,"Thank you for making the time to accept this Brief. I am speaking on behalf of my twin brother, Stephen MacDougall. He died on May 25, 2021, 4 weeks after receiving his first dose of Astra Zeneca vacc","Dolan, Stephanie",hesa_brief,2022-06-28,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Thank you for making the time to accept this Brief. I am speaking on behalf of my twin brother, Stephen MacDougall. He died on May 25, 2021, 4 weeks after receiving his first dose of Astra Zeneca vaccine, at the age of 45. Before I delve into details, I thought I would speak a little about who Stephen was. Stephen was beloved by so many people. To know Stephen was to experience love, and a joy for life. Stephen could best be described as a bright light. He drew people in, everywhere he went, and made people feel better for knowing him. He was magnetic. When he died, people from every part of his tremendous life reached out to extend their condolences and share their stories. Friends, teachers from every school (including substitute teachers from elementary school), co-workers, classmates, teammates, and family shared not only their love, but specific– sometimes ridiculous and funny– details. . A common thread emerged: Stephen made people feel better, he was compassionate, he was joyful, he extended a hand to all. He could bridge divides. He always assumed the best of intentions of others and had a way of making us all see each other through a different lens. A better, more compassionate lens. It was as if he was a flashlight, shining light everywhere he went. He was a devoted son, a caring brother. He was a cherished husband. His most beloved title was that of “Daddy”. He leaves behind a grieving family including",data/interim/clean/hesa441_emergency_situation_facing_c_0011_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0011.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0012,"Throughout the pandemic I feel that we, as a country, completely lost sight of our humanity. I work at multiple healthcare facilities throughout my community, both acute surgical, medical and long ter","Basaraba, Katrina",hesa_brief,2022-06-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Throughout the pandemic I feel that we, as a country, completely lost sight of our humanity. I work at multiple healthcare facilities throughout my community, both acute surgical, medical and long term care. The stress and horror at witnessing patients having to come to the hospital alone for very sensitive issues that very much warranted family support, or having to witness patients pass away alone while their family members stood outside and watched through a window was traumatic to say the least. We never should have initiated policies that prevented visitors from supporting their loved ones, nor should we have the power to do so. Being an unvaccinated Canadian I faced job loss, was prevented from taking part in society, was/am discriminated against by the very leader of my country, and to be honest feel stress and a sense that I am doing something wrong when I enter the rec center to take my young daughters swimming or to a movie even to this day. My husband and I continue to be banned from travelling by plane due to senseless travel bans and restrictions that continue unnecessarily for unvaccinated Canadians. These rules have prevented us from seeing my husbands’ family on the other side of Canada for over 2 years. Reflecting on the past two years I am horrified by the trauma induced on Canadians, and for what? In the end the majority of us have contracted Covid. We have been mocked, ridiculed, shamed, lost our jobs. We have been",data/interim/clean/hesa441_emergency_situation_facing_c_0012_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0012.txt,public_health,individual,weak,
